Time,Open,High,Low,Close,Vol,Percent,Id,Timestamp,Vol20,Vol21
1558795200,32631,32631,32500.02,32500.02,0.05120058,0.0,218,2019-05-25 14:40:00,0.05120058,0.32349117449999276
1558795500,32630.99993,32630.99993,32410.00001,32410.9897,0.18134218,-0.27,219,2019-05-25 14:45:00,0.18134218,0.32119271899999274
1558795800,32630.9856,32630.9856,32410.99908,32450,0.1088272,0.12,220,2019-05-25 14:50:00,0.1088272,0.3246692819999928
1558796100,32450.00003,32629.99,32450,32599.99993,0.04074438,0.46,221,2019-05-25 14:55:00,0.04074438,0.3186312859999928
1558796400,32450.00003,32599.99993,32450,32599.99993,0.08401624,0.0,222,2019-05-25 15:00:00,0.08401624,0.2824384159999928
1558796700,32599.99993,32628.1,32450.01003,32500,0.11848503,-0.31,223,2019-05-25 15:05:00,0.11848503,0.26718124549999284
1558797000,32500,32631,32412.00001,32450.12022,0.34161692,-0.15,224,2019-05-25 15:10:00,0.34161692,0.28066724899999285
1558797300,32630.99993,32631,32400,32400.12005,1.35592607,-0.15,225,2019-05-25 15:15:00,1.35592607,0.33769732199999286
1558797600,32628.99999,32628.99999,32399,32597.99993,1.41843884,0.61,226,2019-05-25 15:20:00,1.41843884,0.4037763234999928
1558797900,32597.99993,32602,32399.00131,32401.06781,0.11873201,-0.6,227,2019-05-25 15:25:00,0.11873201,0.3687452554999928
1558798200,32401.068,32602,32401.068,32602,0.0501171,0.62,228,2019-05-25 15:30:00,0.0501171,0.3694474634999928
1558798500,32403.03022,32602,32403.03022,32601.99993,0.07782256,-0.0,229,2019-05-25 15:35:00,0.07782256,0.35308393599999277
1558798800,32550,32600,32550,32600,0.04048925,-0.01,230,2019-05-25 15:40:00,0.04048925,0.3351274119999928
1558799100,32550,32599.99993,32436,32599.99993,0.09958171,-0.0,231,2019-05-25 15:45:00,0.09958171,0.33241632799999277
1558799400,32437,32437.00003,32437,32437,0.04054984,-0.5,232,2019-05-25 15:50:00,0.04054984,0.33013873299999275
1558799700,32599.98993,32599.98993,32437.00003,32599,0.09222453,0.5,233,2019-05-25 15:55:00,0.09222453,0.32352541399999274
1558800000,32436,32598.99857,32399,32400.06,1.58546329,-0.61,234,2019-05-25 16:00:00,1.58546329,0.37968601699999277
1558800300,32589.99993,32598.97999,32400.18021,32598.97999,0.07011874,0.61,235,2019-05-25 16:05:00,0.07011874,0.3502976464999928
1558800600,32598.96999,32598.96999,32598.92999,32598.92999,0.02191625,-0.0,236,2019-05-25 16:10:00,0.02191625,0.3255405634999928
1558800900,32589.99,32590,32400.36025,32400.36025,0.05579613,-0.61,237,2019-05-25 16:15:00,0.05579613,0.2976704424999928
1558801200,32589.99,32590,32400.36025,32590,0.0533022,0.59,238,2019-05-25 16:20:00,0.0533022,0.2977755234999928
1558801500,32401,32401,32401,32401,0.03312105,-0.58,239,2019-05-25 16:25:00,0.03312105,0.29036446699999285
1558801800,32400.36004,32597.99999,32400.36004,32401.01027,0.17686576,0.0,240,2019-05-25 16:30:00,0.17686576,0.2937663949999928
1558802100,32401.01056,32401.01056,32400.36,32400.36001,0.30748069,-0.0,241,2019-05-25 16:35:00,0.30748069,0.30710321049999284
1558802400,32400.36,32579.99993,32400.36,32400.37023,0.07818844,0.0,242,2019-05-25 16:40:00,0.07818844,0.30681182049999284
1558802700,32579.97993,32580,32400.35,32579.9999,0.88815351,0.55,243,2019-05-25 16:45:00,0.88815351,0.3452952444999928
1558803000,32400.35003,32579.99993,32400.35003,32406.00003,0.04005383,-0.53,244,2019-05-25 16:50:00,0.04005383,0.33021708999999283
1558803300,32500,32579.99993,32406,32499.98993,0.06462936,0.29,245,2019-05-25 16:55:00,0.06462936,0.2656522544999928
1558803600,32406,32580,32406,32500.01,0.14315339,0.0,246,2019-05-25 17:00:00,0.14315339,0.2018879819999928
1558803900,32500.01,32599,32500.01,32599,0.29594535,0.3,247,2019-05-25 17:05:00,0.29594535,0.21074864899999285
1558804200,32598.99,32599,32500,32599,0.21360139,0.0,248,2019-05-25 17:10:00,0.21360139,0.21892286349999285
1558804500,32500.01,32599,32406.00003,32406.00003,0.10144145,-0.59,249,2019-05-25 17:15:00,0.10144145,0.22010380799999285
1558804800,32407.00003,32407.00003,32407,32407,0.01035585,0.0,250,2019-05-25 17:20:00,0.01035585,0.21859713799999284
1558805100,32499.99993,32499.99993,32406,32406,0.06675384,-0.0,251,2019-05-25 17:25:00,0.06675384,0.21695574449999283
1558805400,32499.99993,32499.99993,32420,32420,0.02571571,0.04,252,2019-05-25 17:30:00,0.02571571,0.21621403799999284
1558805700,32596.99999,32599,32499.99993,32599,0.1775758,0.55,253,2019-05-25 17:35:00,0.1775758,0.2204816014999928
1558806000,32420.00003,32599,32420,32460.00003,0.10507646,-0.43,254,2019-05-25 17:40:00,0.10507646,0.14646225999999282
1558806300,32598.99993,32599,32460.00003,32598.98993,0.21509191,0.43,255,2019-05-25 17:45:00,0.21509191,0.15371091849999283
1558806600,32470.00003,32598.98989,32420,32420.02,0.21806767,-0.55,256,2019-05-25 17:50:00,0.21806767,0.16351848949999284
1558806900,32598.97993,32598.98,32421.01003,32421.01003,0.65908951,0.0,257,2019-05-25 17:55:00,0.65908951,0.19368315849999282
1558807200,32421.01003,32631,32420.01,32598.98,2.10027677,0.55,258,2019-05-25 18:00:00,2.10027677,0.29603188699999283
1558807500,32630,32630,32598.98,32630,0.00897594,0.1,259,2019-05-25 18:05:00,0.00897594,0.29482463149999283
1558807800,32630,32630.3,32598.98,32630.3,0.06497485,0.0,260,2019-05-25 18:10:00,0.06497485,0.2892300859999928
1558808100,32598.98,32627,32598.98,32627,0.0385302,-0.01,261,2019-05-25 18:15:00,0.0385302,0.2757825614999928
1558808400,32598.98,32630.2999,32490.01,32630.2999,0.07277605,0.01,262,2019-05-25 18:20:00,0.07277605,0.2755119419999928
1558808700,32490.01003,32640,32453.08001,32639.99993,0.97530707,0.03,263,2019-05-25 18:25:00,0.97530707,0.2798696199999928
1558809000,32639.99993,32640,32454.06003,32454.85006,0.02231209,-0.57,264,2019-05-25 18:30:00,0.02231209,0.2789825329999928
1558809300,32639.99993,32639.99993,32454.86003,32639.99993,0.01609221,0.57,265,2019-05-25 18:35:00,0.01609221,0.2765556754999928
1558809600,32455.86,32639.99993,32455.86,32639.99993,0.08512812,0.0,266,2019-05-25 18:40:00,0.08512812,0.27365441199999285
1558809900,32510.52,32638.99993,32468.42,32638.99993,0.02543914,-0.0,267,2019-05-25 18:45:00,0.02543914,0.2601291014999928
1558810200,32608.43,32638.98993,32500,32500,0.05937784,-0.43,268,2019-05-25 18:50:00,0.05937784,0.2524179239999928
1558810500,32501,32634.98,32501,32634.97993,0.07056795,0.42,269,2019-05-25 18:55:00,0.07056795,0.2508742489999928
1558810800,32509.00003,32629,32500,32550.01,0.16447537,-0.26,270,2019-05-25 19:00:00,0.16447537,0.2585802249999928
1558811100,32627.99,32627.99,32627.99,32627.99,9e-08,0.24,271,2019-05-25 19:05:00,9e-08,0.2552425374999928
1558811400,32627.99,32627.99,32550,32627.99,0.05222914,0.0,272,2019-05-25 19:10:00,0.05222914,0.25656820899999283
1558811700,32550.99,32627.49993,32500,32500.01,0.16078294,-0.39,273,2019-05-25 19:15:00,0.16078294,0.25572856599999283
1558812000,32500,32629,32500,32629,0.7602142,0.4,274,2019-05-25 19:20:00,0.7602142,0.28848545299999284
1558812300,32500.01,32628.99993,32500,32628.90982,0.09441572,-0.0,275,2019-05-25 19:25:00,0.09441572,0.2824516434999928
1558812600,32599.97993,32599.97993,32589.99993,32590,0.02603198,-0.12,276,2019-05-25 19:30:00,0.02603198,0.2728498589999928
1558812900,32590,32599.95,32590,32599.95,0.01606567,0.03,277,2019-05-25 19:35:00,0.01606567,0.2406986669999928
1558813200,32501.1,32501.1,32500,32500,0.13619267,-0.31,278,2019-05-25 19:40:00,0.13619267,0.14249446199999277
1558813500,32500,32600,32500,32500,0.11549965,0.0,279,2019-05-25 19:45:00,0.11549965,0.14782064749999277
1558813800,32500,32600,32500,32600,0.0613752,0.31,280,2019-05-25 19:50:00,0.0613752,0.1476406649999928
1558814100,32500,32600,32500,32500,0.2447717,-0.31,281,2019-05-25 19:55:00,0.2447717,0.15795273999999276
1558814400,32600,32600,32500,32500,0.02457312,0.0,282,2019-05-25 20:00:00,0.02457312,0.15554259349999278
1558814700,32500,32600,32500,32600,0.01385943,0.31,283,2019-05-25 20:05:00,0.01385943,0.10747021149999278
1558815000,32600,32600,32501.00001,32600,0.01662796,0.0,284,2019-05-25 20:10:00,0.01662796,0.1071860049999928
1558815300,32600,32600,32550.00001,32600,0.03088718,0.0,285,2019-05-25 20:15:00,0.03088718,0.10792575349999281
1558815600,32560.00001,32600,32550,32560,0.0965755,-0.12,286,2019-05-25 20:20:00,0.0965755,0.10849812249999283
1558815900,32501,32560,32500,32500,0.956,-0.18,287,2019-05-25 20:25:00,0.956,0.15502616549999282
1558816200,32500,32600,32500,32600,0.34435128,0.31,288,2019-05-25 20:30:00,0.34435128,0.16927483749999284
1558816500,32500,32600,32500,32600,0.03521079,0.0,289,2019-05-25 20:35:00,0.03521079,0.16750697949999283
1558816800,32500,32600,32500,32600,0.1030199,0.0,290,2019-05-25 20:40:00,0.1030199,0.16443420599999284
1558817100,32600,32620.2,32500.02,32620.2,0.41478009,0.06,291,2019-05-25 20:45:00,0.41478009,0.18517320599999282
1558817400,32620.2,32620.2,32500,32500,0.99903075,-0.37,292,2019-05-25 20:50:00,0.99903075,0.23251328649999287
1558817700,32500,32500,32500,32500,0.0484075,0.0,293,2019-05-25 20:55:00,0.0484075,0.22689451449999284
1558818000,32600,32600,32500,32500,0.14455672,0.0,294,2019-05-25 21:00:00,0.14455672,0.19611164049999283
1558818300,32500,32500,32497.7,32497.7,0.27199,-0.01,295,2019-05-25 21:05:00,0.27199,0.20499035449999284
1558818600,32600,32600,32470,32470,0.65197853,-0.09,296,2019-05-25 21:10:00,0.65197853,0.23628768199999284
1558818900,32458,32600,32455,32455,0.22668018,-0.05,297,2019-05-25 21:15:00,0.22668018,0.24681840749999284
1558819200,32460,32600,32460,32463,0.71187342,0.02,298,2019-05-25 21:20:00,0.71187342,0.27560244499999287
1558819500,32463,32590,32463,32469,0.00773818,0.02,299,2019-05-25 21:25:00,0.00773818,0.27021437149999283
1558819800,32469.01,32600,32463.19,32599.99993,0.33856829,0.4,300,2019-05-25 21:30:00,0.33856829,0.2840740259999928
1558820100,32463.19003,32600,32463.19,32463.19,0.0641457,-0.42,301,2019-05-25 21:35:00,0.0641457,0.2750427259999928
1558820400,32599.99993,32599.99993,32463.19003,32599.99993,0.06245385,0.42,302,2019-05-25 21:40:00,0.06245385,0.2769367624999928
1558820700,32599.99993,32600,32463.22003,32463.22003,0.02139193,-0.42,303,2019-05-25 21:45:00,0.02139193,0.2773133874999928
1558821000,32580,32580,32463.19,32580,0.21173971,0.36,304,2019-05-25 21:50:00,0.21173971,0.28706897499999273
1558821300,32580,32580,32560,32575,0.0287795,-0.02,305,2019-05-25 21:55:00,0.0287795,0.28696359099999275
1558821600,32580,32580,32460.01,32579.99993,0.54861913,0.02,306,2019-05-25 22:00:00,0.54861913,0.30956577249999273
1558821900,32500,32590,32460,32590,0.81787377,0.03,307,2019-05-25 22:05:00,0.81787377,0.30265946099999275
1558822200,32460.01003,32460.01003,32460.01003,32460.01003,0.015,-0.4,308,2019-05-25 22:10:00,0.015,0.2861918969999927
1558822500,32589.99993,32590,32589.99,32589.99,0.0603213,0.4,309,2019-05-25 22:15:00,0.0603213,0.2874474224999927
1558822800,32590,32590,32463.19,32590,0.08052866,0.0,310,2019-05-25 22:20:00,0.08052866,0.2863228604999927
1558823100,32590,32590,32460.00001,32589.99993,0.02862619,-0.0,311,2019-05-25 22:25:00,0.02862619,0.2670151654999927
1558823400,32590,32590,32460.00001,32590,0.09595892,0.0,312,2019-05-25 22:30:00,0.09595892,0.22186157399999273
1558823700,32460.00001,32590,32460,32461.18003,0.14014945,-0.4,313,2019-05-25 22:35:00,0.14014945,0.22644867149999276
1558824000,32462.01003,32589.99993,32462.01,32462.01,0.04542132,0.0,314,2019-05-25 22:40:00,0.04542132,0.22149190149999276
1558824300,32462.01,32589.99993,32460,32460,2.15214049,-0.01,315,2019-05-25 22:45:00,2.15214049,0.31549942599999276
1558824600,32589.99993,32589.99993,32460.01,32589.99993,0.09852053,0.4,316,2019-05-25 22:50:00,0.09852053,0.28782652599999276
1558824900,32589.99993,32589.99993,32460.01,32460.01,0.14471258,-0.4,317,2019-05-25 22:55:00,0.14471258,0.2837281459999928
1558825200,32560.00993,32560.01,32560.00993,32560.01,0.06449629,0.31,318,2019-05-25 23:00:00,0.06449629,0.2513592894999928
1558825500,32560,32560.01,32487.33004,32487.33004,0.04045852,-0.22,319,2019-05-25 23:05:00,0.04045852,0.2529953064999928
1558825800,32560.01,32590,32560.01,32590,0.0340659,0.32,320,2019-05-25 23:10:00,0.0340659,0.2377701869999928
1558826100,32590,32590,32460.01,32589.8,0.15743914,-0.0,321,2019-05-25 23:15:00,0.15743914,0.2424348589999928
1558826400,32460.01,32589.78994,32460.01,32589.78992,0.15613733,-0.0,322,2019-05-25 23:20:00,0.15613733,0.24711903299999283
1558826700,32589.78,32590,32466,32466.00003,0.11305694,-0.38,323,2019-05-25 23:25:00,0.11305694,0.2517022834999928
1558827000,32589.99,32599.98999,32466.00001,32599.98992,0.55636434,0.41,324,2019-05-25 23:30:00,0.55636434,0.26893351499999285
1558827300,32466.00001,32599.77999,32399.2,32399.20001,3.09929052,-0.62,325,2019-05-25 23:35:00,3.09929052,0.4224590659999928
1558827600,32565,32599.77,32399.00001,32399.00001,0.29242415,-0.0,326,2019-05-25 23:40:00,0.29242415,0.40964931699999274
1558827900,32399.00012,32599.98999,32399,32598,0.67212692,0.61,327,2019-05-25 23:45:00,0.67212692,0.4023619744999928
1558828200,32401.01026,32597.99999,32401.01026,32597.99,0.03271068,-0.0,328,2019-05-25 23:50:00,0.03271068,0.4032475084999927
1558828500,32480.00003,32597.99,32480.00003,32499,0.08779525,-0.3,329,2019-05-25 23:55:00,0.08779525,0.40462120599999263
1558828800,32597.99,32597.99,32597.99,32597.99,0.03987371,0.3,330,2019-05-26 00:00:00,0.03987371,0.40258845849999264
1558829100,32499,32499,32499,32499,0.05005292,-0.3,331,2019-05-26 00:05:00,0.05005292,0.4036597949999926
1558829400,32572,32597.99,32572,32597.99,0.15304514,0.3,332,2019-05-26 00:10:00,0.15304514,0.40651410599999266
1558829700,32499,32597.99,32499,32499,0.05911085,-0.3,333,2019-05-26 00:15:00,0.05911085,0.40246217599999257
1558830000,32499,32499,32499,32499,0.13523993,0.0,334,2019-05-26 00:20:00,0.13523993,0.4069531064999926
1558830300,32499,32597,32482.9,32482.9,0.13774464,-0.05,335,2019-05-26 00:25:00,0.13774464,0.30623331399999254
1558830600,32596.99993,32597,32482.90001,32482.90001,0.04792135,0.0,336,2019-05-26 00:30:00,0.04792135,0.30370335499999257
1558830900,32596.99,32597,32482.90001,32482.90001,0.25865452,0.0,337,2019-05-26 00:35:00,0.25865452,0.30940045199999255
1558831200,32500.9,32500.9,32403.00001,32500.89994,0.56003857,0.06,338,2019-05-26 00:40:00,0.56003857,0.33417756599999254
1558831500,32500.89994,32500.89994,32403,32500.89994,0.04241711,0.0,339,2019-05-26 00:45:00,0.04241711,0.3342754954999926
1558831800,32404.01,32500.9,32404.01,32500.89994,0.04706299,0.0,340,2019-05-26 00:50:00,0.04706299,0.33492534999999257
1558832100,32500.9,32597,32500.89,32500.89,0.37648366,-0.0,341,2019-05-26 00:55:00,0.37648366,0.3458775759999925
1558832400,32597,32597,32499.99,32550,0.72594761,0.15,342,2019-05-26 01:00:00,0.72594761,0.37436808999999255
1558832700,32550,32597.99,32499.99,32499.99,0.65254573,-0.15,343,2019-05-26 01:05:00,0.65254573,0.40134252949999255
1558833000,32499.99,32499.99,32499.99,32499.99,0.0015,0.0,344,2019-05-26 01:10:00,0.0015,0.37359931249999256
1558833300,32597.99,32597.99,32499.99,32499.99,0.03563445,0.0,345,2019-05-26 01:15:00,0.03563445,0.22041650899999254
1558833600,32499.99,32597.99,32404.00094,32595,0.14695595,0.29,346,2019-05-26 01:20:00,0.14695595,0.21314309899999256
1558833900,32404.00093,32594.99963,32400.00001,32594.99963,0.33864446,-0.0,347,2019-05-26 01:25:00,0.33864446,0.19646897599999255
1558834200,32420.00003,32594.39817,32420.00003,32420.00003,0.05226742,-0.54,348,2019-05-26 01:30:00,0.05226742,0.19744681299999256
1558834500,32594.38993,32594.38993,32430,32430.00003,0.11898589,0.03,349,2019-05-26 01:35:00,0.11898589,0.19900634499999253
1558834800,32594.38,32595,32400,32595,0.48668862,0.51,350,2019-05-26 01:40:00,0.48668862,0.22134709049999252
1558835100,32595,32595,32590.99993,32590.99993,0.03888734,-0.01,351,2019-05-26 01:45:00,0.03888734,0.22078881149999252
1558835400,32590.99993,32590.99993,32400.00003,32400.99,0.06562109,-0.58,352,2019-05-26 01:50:00,0.06562109,0.21641760899999252
1558835700,32591,32591,32400.99,32400.99,0.02760828,0.0,353,2019-05-26 01:55:00,0.02760828,0.21484248049999252
1558836000,32499.99993,32591,32400.99,32590.99993,0.07758345,0.59,354,2019-05-26 02:00:00,0.07758345,0.21195965649999252
1558836300,32590.99993,32591,32400.99003,32580,0.05969851,-0.03,355,2019-05-26 02:05:00,0.05969851,0.20805734999999248
1558836600,32401,32580,32400.99003,32400.99003,0.01444695,-0.55,356,2019-05-26 02:10:00,0.01444695,0.20638362999999246
1558836900,32401.01003,32579.99,32401.01003,32579.98985,0.03652133,0.55,357,2019-05-26 02:15:00,0.03652133,0.19527697049999249
1558837200,32402.01003,32579.98,32402.01,32402.01,0.10813065,-0.55,358,2019-05-26 02:20:00,0.10813065,0.1726815744999925
1558837500,32579.97993,32580,32402.03,32402.03,0.24256462,0.0,359,2019-05-26 02:25:00,0.24256462,0.18268894999999247
1558837800,32402.07,32580,32402.07,32580,0.16937148,0.55,360,2019-05-26 02:30:00,0.16937148,0.1888043744999925
1558838100,32402.06,32450,32402.06,32402.06,0.07417103,-0.55,361,2019-05-26 02:35:00,0.07417103,0.17368874299999248
1558838400,32402.06,32450,32402.06,32450,0.03223975,0.15,362,2019-05-26 02:40:00,0.03223975,0.13900334999999248
1558838700,32402.06,32450,32402.06,32450,0.05201902,0.0,363,2019-05-26 02:45:00,0.05201902,0.10897701449999249
1558839000,32402.06,32580,32402.06,32580,0.1221573,0.4,364,2019-05-26 02:50:00,0.1221573,0.11500987949999249
1558839300,32402.06003,32580,32402.06,32579.99993,0.43476184,-0.0,365,2019-05-26 02:55:00,0.43476184,0.1349662489999925
1558839900,32402.99,32402.99,32402.99,32402.99,0.00312,-0.54,366,2019-05-26 03:05:00,0.00312,0.1277744514999925
1558840200,32450.00003,32450.00003,32450.00003,32450.00003,0.008488,0.15,367,2019-05-26 03:10:00,0.008488,0.1112666284999925
1558840500,32450.00003,32450.00003,32450.00003,32450.00003,0.00140141,0.0,368,2019-05-26 03:15:00,0.00140141,0.10872332799999249
1558840800,32579.61,32579.61,32402.99003,32402.99003,0.01449,-0.14,369,2019-05-26 03:20:00,0.01449,0.1034985334999925
1558841100,32579.61991,32579.99,32579.61991,32579.99,0.12297309,0.55,370,2019-05-26 03:25:00,0.12297309,0.0853127569999925
1558841400,32402.99003,32402.99003,32402.99003,32402.99003,0.00454,-0.54,371,2019-05-26 03:30:00,0.00454,0.08359538999999248
1558841700,32579.84993,32579.85,32403.00003,32579.85,0.03405585,0.55,372,2019-05-26 03:35:00,0.03405585,0.08201712799999247
1558842000,32410.00003,32579.79991,32410,32579.79991,0.0612246,-0.0,373,2019-05-26 03:40:00,0.0612246,0.08369794399999249
1558842300,32410.00003,32579.78994,32410,32410,0.18134337,-0.52,374,2019-05-26 03:45:00,0.18134337,0.08888593999999247
1558842600,32410,32410,32410,32410,0.03143,0.0,375,2019-05-26 03:50:00,0.03143,0.08747251449999248
1558842900,32569.99993,32569.99993,32569.99993,32569.99993,0.00202279,0.49,376,2019-05-26 03:55:00,0.00202279,0.08685130649999248
1558843200,32410.00003,32410.00003,32410,32410,0.02266072,-0.49,377,2019-05-26 04:00:00,0.02266072,0.08615827599999248
1558844700,32410,32410,32410,32410,0.00196542,0.0,378,2019-05-26 04:25:00,0.00196542,0.08085001449999249
1558845000,32410,32558,32410,32558,0.15978613,0.46,379,2019-05-26 04:30:00,0.15978613,0.0767110899999925
1558845600,32450,32450,32450,32450,0.00383142,-0.33,380,2019-05-26 04:40:00,0.00383142,0.06843408699999251
1558845900,32450,32580,32450,32580,1.50370653,0.4,381,2019-05-26 04:45:00,1.50370653,0.1399108619999925
1558846200,32417.1,32417.1,32410.00003,32410.00003,0.03208526,-0.52,382,2019-05-26 04:50:00,0.03208526,0.1399031374999925
1558847100,32419.99999,32419.99999,32410.00003,32410.00003,0.008,0.0,383,2019-05-26 05:05:00,0.008,0.1377021864999925
1558847400,32579.99,32579.99993,32579.99,32579.99993,0.00423572,0.52,384,2019-05-26 05:10:00,0.00423572,0.1318061074999925
1558848300,32410.00003,32410.00003,32410,32410,0.05853498,-0.52,385,2019-05-26 05:25:00,0.05853498,0.1129947644999925
1558848600,32410,32410,32410,32410,0.08022,0.0,386,2019-05-26 05:30:00,0.08022,0.11684976449999251
1558848900,32410,32567.89994,32403,32403,0.07874339,-0.02,387,2019-05-26 05:35:00,0.07874339,0.12036253399999253
1558849500,32567.88993,32567.89,32403.00003,32567.89,0.06078868,0.51,388,2019-05-26 05:45:00,0.06078868,0.12333189749999252
